T,v
4.720110e+03,9.937300e-01
4.720440e+03,9.933170e-01
4.720500e+03,9.875630e-01
4.720630e+03,9.987280e-01
4.721430e+03,9.925500e-01
4.721490e+03,9.831910e-01
4.721580e+03,9.887740e-01
4.721620e+03,9.748610e-01
4.721640e+03,9.535470e-01
4.721670e+03,8.904440e-01
4.721680e+03,8.920240e-01
4.721710e+03,9.556990e-01
4.721740e+03,9.815530e-01
4.721830e+03,9.935460e-01
4.721910e+03,9.837130e-01
4.722040e+03,9.978150e-01
4.722910e+03,9.940390e-01
4.722960e+03,9.873320e-01
4.723050e+03,9.944640e-01
4.723160e+03,9.933770e-01
4.723280e+03,9.867760e-01
4.723350e+03,9.732190e-01
4.723370e+03,9.563690e-01
4.723390e+03,9.162440e-01
4.723410e+03,8.655670e-01
4.723420e+03,8.711170e-01
4.723450e+03,9.480360e-01
4.723480e+03,9.782360e-01
4.723580e+03,9.947180e-01
4.724380e+03,9.941940e-01
4.724430e+03,9.893780e-01
4.724650e+03,9.939180e-01
4.724770e+03,9.839860e-01
4.724880e+03,9.964890e-01
4.725040e+03,9.866220e-01
4.725080e+03,9.678200e-01
4.725100e+03,9.416240e-01
4.725120e+03,8.858890e-01
4.725130e+03,8.525730e-01
4.725140e+03,8.400150e-01
4.725150e+03,8.600170e-01
4.725170e+03,9.251670e-01
4.725190e+03,9.608000e-01
4.725230e+03,9.848330e-01
4.725360e+03,9.924390e-01
4.725840e+03,9.941590e-01
4.725890e+03,9.907540e-01
4.726040e+03,9.929890e-01
4.726100e+03,9.944350e-01
4.726360e+03,9.917330e-01
4.726700e+03,9.926910e-01
4.726770e+03,9.779350e-01
4.726800e+03,9.538960e-01
4.726820e+03,9.155090e-01
4.726840e+03,8.429260e-01
4.726850e+03,8.166430e-01
4.726860e+03,8.257290e-01
4.726880e+03,8.999230e-01
4.726900e+03,9.480690e-01
4.726930e+03,9.761890e-01
4.727020e+03,9.928680e-01
4.727260e+03,9.915280e-01
4.727350e+03,9.923360e-01
4.727450e+03,9.930830e-01
4.727890e+03,9.947080e-01
4.728020e+03,9.894710e-01
4.728350e+03,9.949630e-01
4.728460e+03,9.802900e-01
4.728500e+03,9.499310e-01
4.728520e+03,9.065070e-01
4.728540e+03,8.255260e-01
4.728550e+03,7.944160e-01
4.728560e+03,8.012900e-01
4.728580e+03,8.827230e-01
4.728590e+03,9.158290e-01
4.728610e+03,9.537570e-01
4.728650e+03,9.800660e-01
4.728720e+03,9.850440e-01
4.728770e+03,9.745080e-01
4.728840e+03,9.936570e-01
4.729560e+03,9.942450e-01
4.729630e+03,9.854380e-01
4.729710e+03,9.938550e-01
4.730050e+03,9.906100e-01
4.730150e+03,9.735320e-01
4.730190e+03,9.355730e-01
4.730210e+03,8.885920e-01
4.730230e+03,8.013410e-01
4.730240e+03,7.717200e-01
4.730250e+03,7.836720e-01
4.730270e+03,8.730150e-01
4.730280e+03,9.083680e-01
4.730300e+03,9.492350e-01
4.730340e+03,9.783500e-01
4.730510e+03,9.936000e-01
4.731190e+03,9.936040e-01
4.731250e+03,9.819640e-01
4.731320e+03,9.933440e-01
4.731410e+03,9.932690e-01
4.731770e+03,9.885980e-01
4.731830e+03,9.690210e-01
4.731860e+03,9.432270e-01
4.731880e+03,9.021820e-01
4.731890e+03,8.659650e-01
4.731910e+03,7.715840e-01
4.731920e+03,7.549760e-01
4.731930e+03,7.825930e-01
4.731950e+03,8.775300e-01
4.731960e+03,9.108680e-01
4.731980e+03,9.492840e-01
