T,v
4.080720e+03,9.572130e-01
4.080740e+03,9.488530e-01
4.080780e+03,9.827460e-01
4.080860e+03,9.883540e-01
4.080900e+03,9.707300e-01
4.080950e+03,9.895640e-01
4.081030e+03,9.852840e-01
4.081050e+03,9.725680e-01
4.081060e+03,9.577040e-01
4.081080e+03,9.056030e-01
4.081090e+03,9.050480e-01
4.081110e+03,9.556380e-01
4.081140e+03,9.838120e-01
4.081200e+03,9.885410e-01
4.081560e+03,9.980940e-01
4.081670e+03,9.887190e-01
4.081710e+03,9.597510e-01
4.081750e+03,9.750640e-01
4.081780e+03,9.587590e-01
4.081830e+03,9.905970e-01
4.082110e+03,9.970940e-01
4.082180e+03,9.855410e-01
4.082200e+03,9.669490e-01
4.082220e+03,9.421800e-01
4.082250e+03,9.799400e-01
4.082300e+03,9.939570e-01
4.082710e+03,9.941210e-01
4.082770e+03,9.826390e-01
4.082810e+03,9.394610e-01
4.082850e+03,9.837670e-01
4.082930e+03,9.949230e-01
4.083050e+03,9.844680e-01
4.083070e+03,9.692460e-01
4.083090e+03,9.348730e-01
4.083100e+03,9.345130e-01
4.083130e+03,9.780050e-01
4.083170e+03,9.854380e-01
4.083220e+03,9.708610e-01
4.083250e+03,9.637050e-01
4.083270e+03,9.325880e-01
4.083280e+03,9.255240e-01
4.083310e+03,9.691770e-01
4.083340e+03,9.826280e-01
4.083380e+03,9.742450e-01
4.083410e+03,9.475810e-01
4.083480e+03,9.692500e-01
4.083500e+03,9.572690e-01
4.083510e+03,9.457460e-01
4.083520e+03,9.476210e-01
4.083550e+03,9.835990e-01
4.083640e+03,9.952450e-01
4.083760e+03,9.872240e-01
4.083790e+03,9.637550e-01
4.083810e+03,9.327010e-01
4.083820e+03,9.389870e-01
4.083840e+03,9.707840e-01
4.083880e+03,9.868240e-01
4.083930e+03,9.737030e-01
4.083950e+03,9.501760e-01
4.083970e+03,9.092820e-01
4.083980e+03,9.054490e-01
4.084010e+03,9.602450e-01
4.084040e+03,9.831440e-01
4.084090e+03,9.857490e-01
4.084110e+03,9.753960e-01
4.084140e+03,9.272080e-01
4.084150e+03,9.380310e-01
4.084170e+03,9.745590e-01
4.084210e+03,9.923960e-01
4.084460e+03,9.925120e-01
4.084500e+03,9.758040e-01
4.084520e+03,9.401790e-01
4.084530e+03,9.175610e-01
4.084540e+03,9.106150e-01
4.084550e+03,9.149550e-01
4.084580e+03,9.756500e-01
4.084620e+03,9.922190e-01
4.084790e+03,9.886920e-01
4.084820e+03,9.716010e-01
4.084850e+03,9.289610e-01
4.084880e+03,9.733060e-01
4.084920e+03,9.858050e-01
4.084980e+03,9.703000e-01
4.085030e+03,9.092280e-01
4.085070e+03,8.503990e-01
4.085080e+03,8.289700e-01
4.085090e+03,8.246440e-01
4.085110e+03,8.653570e-01
4.085130e+03,8.722330e-01
4.085150e+03,9.135000e-01
4.085170e+03,9.549200e-01
4.085200e+03,9.764150e-01
4.085300e+03,9.874810e-01
4.085340e+03,9.735750e-01
4.085370e+03,9.435300e-01
4.085420e+03,9.801120e-01
4.085470e+03,9.747100e-01
4.085500e+03,9.442230e-01
4.085510e+03,9.284850e-01
4.085520e+03,9.237580e-01
4.085540e+03,9.408300e-01
4.085560e+03,9.339610e-01
4.085590e+03,8.948350e-01
4.085600e+03,8.934860e-01
4.085630e+03,9.552520e-01
4.085660e+03,9.796030e-01
4.085760e+03,9.847520e-01
4.085870e+03,9.935260e-01
4.085920e+03,9.830510e-01
4.085940e+03,9.676030e-01
4.085980e+03,9.796480e-01
4.086000e+03,9.589130e-01
4.086010e+03,9.397950e-01
4.086020e+03,9.410860e-01
4.086040e+03,9.763490e-01
4.086080e+03,9.932580e-01
4.086230e+03,9.889920e-01
4.086260e+03,9.652870e-01
4.086280e+03,9.297530e-01
4.086290e+03,9.376950e-01
4.086310e+03,9.742380e-01
4.086350e+03,9.901890e-01
